"Primus","Green Naugahyde","[Reco] HOINFODAMAN","5959"
"Primus","Green Naugahyde","[EXPLICIT] Extinction Burst","5964"
"Primus","Green Naugahyde","Salmon Men","5956"
"PRINCE","Top 1000 Pop Hits of the 80's","PURPLE RAIN","3680"
"PRINCE","Top 1000 Pop Hits of the 80's","PURPLE RAIN","3675"
"PRINCE","Top 1000 Pop Hits of the 80's","LITTLE RED CORVETTE","3679"
"Procedure Club","Doomed Forever","Feel Sorry For Me","15694"
"Procedure Club","Doomed Forever","Vermont","15691"
"Procedure Club","Doomed Forever","Dead Bird","15695"
"Procedure Club","Doomed Forever","Artificial Light","15692"
"Procedure Club","Doomed Forever","Confined","15684"
"Procedure Club","Doomed Forever","Slut Fossil","15690"
"Procedure Club","Doomed Forever","Awfully Managed Pigeons","15689"
"Procedure Club","Doomed Forever","Nautical Song","15693"
"Procedure Club","Doomed Forever","Rather","15686"
"Procedure Club","Doomed Forever","Jupiter","15687"
"Procedure Club","Doomed Forever","Seventh Circle of Hell","15688"
"Prof","King Gampo","Gampo. Clean Version","4606"
"Prof","King Gampo","Anomaly. Clean Version.","4601"
"Prof","King Gampo","Yeah Buddy. Clean Version.","4615"
"Prof","King Gampo","Lucky. Clean Version.","4608"
"Prof","King Gampo","The Season. Clean Version.","4612"
"Prof","King Gampo","Daughter Feat. Brother Ali. Clean Version.","4605"
"Prof","King Gampo","Peep Show. Clean Version.","4614"
"Prof","King Gampo","President. Clean Version.","4611"
"Prof","King Gampo","Karma. Clean Version.","4603"
"Prof","King Gampo","Whiskey. Clean Version.","4613"
"Prof","King Gampo","Myself. Clean Version.","4617"
"Prof","King Gampo","Corner. Clean Version.","4604"
"Prof","King Gampo","On My Way. Clean Version.","4610"
"Prof","King Gampo","Need Your Love. Clean Version.","4607"
"Prof","King Gampo","James Bond Blimp Feat. MTV Riff Raff. Clean Version.","4609"
"Prof","King Gampo","Poor Me. Clean Version.","4616"
"Projections","Saint-Germain-Des-Pr&#233;s Caf&#233; Vol. 3","Half Pint","26135"
"Prok & Fitch pts. Nanchang Nancy","Until One (Deluxe Edition)","Walk With Me (Axwell vs. Daddy's Groove Remix)","21513"
"ProleteR","Curses from past times EP","April showers","23664"
"ProleteR","Feeding the lions EP","Valentine's day","24995"
"The Promise Ring","Wood/Water","Get on the Floor","15039"
"Propellerheads","decksanddrumsandrockandroll","Oh Yeah (Featuring De La Soul)","26338"
"Protest The Hero","Kezia","[Reco] No Stars Over Bethlehem","3062"
"Protest The Hero","Kezia","[Reco] Heretics & Killers","3057"
"Protest The Hero","Kezia","Divinity Within","3060"
"Protest The Hero","Kezia","Bury The Hatchet","3059"
"Protest The Hero","Kezia","[Reco] Nautical","3055"
"Protest The Hero","Kezia","Blindfolds Aside","3052"
"Protest The Hero","Kezia","She Who Mars The Skin Of Gods","3061"
"Protest The Hero","Kezia","[EXPLICIT] Turn Soonest To The Sea","3058"
"Protest The Hero","Kezia","The Divine Suicide Of K.","3056"
"Protest The Hero","Kezia","A Plateful Of Our Dead","3054"
"PS I Love You","Death Dreams","Death Dreams","7302"
"PS I Love You","Death Dreams","Sentimental Dishes","7303"
"PS I Love You","Death Dreams","[Reco] Don't Go","7304"
"PS I Love You","Death Dreams","[Reco] Toronto","7305"
"PS I Love You","Death Dreams","[Reco] Future Dontcare","7299"
"PS I Love You","Death Dreams","Death Dreams II","7294"
"PS I Love You","Death Dreams","How Do You","7296"
"PS I Love You","Death Dreams","Princess Towers","7300"
"PS I Love You","Death Dreams","Red Quarter","7301"
"PS I Love You","Death Dreams","Saskatoon","7298"
"PS I Love You","Death Dreams","[Reco] First Contact","7297"
"Psychic TV","Dreams Less Sweet","The Orchids","7384"
"Public Enemy","Power To The People And The Beats: Public Enemy's Greatest Hits","[Reco] You're Gonna Get Yours","4746"
"Public Enemy","Power To The People And The Beats: Public Enemy's Greatest Hits","[EXPLICIT] Public Enemy No.1","4749"
"Public Enemy","Power To The People And The Beats: Public Enemy's Greatest Hits","[EXPLICIT] Rebel Without A Pause","4762"
"Public Enemy","Power To The People And The Beats: Public Enemy's Greatest Hits","[Reco] Bring The Noise","4761"
"Public Enemy","Power To The People And The Beats: Public Enemy's Greatest Hits","Don't Believe The Hype","4758"
"Public Enemy","Power To The People And The Beats: Public Enemy's Greatest Hits","Prophets Of Rage","4751"
"Public Enemy","Power To The People And The Beats: Public Enemy's Greatest Hits","Black Steel In The Hour Of Chaos [Single Edit]","4755"
"Public Enemy","Power To The People And The Beats: Public Enemy's Greatest Hits","[Reco] Fight The Power","4750"
"Public Enemy","Power To The People And The Beats: Public Enemy's Greatest Hits","Welcome To The Terrordome","4760"
"Public Enemy","Power To The People And The Beats: Public Enemy's Greatest Hits","911 Is A Joke","4747"
"Public Enemy","Power To The People And The Beats: Public Enemy's Greatest Hits","Brothers Gonna Work It Out","4748"
"Public Enemy","Power To The People And The Beats: Public Enemy's Greatest Hits","[EXPLICIT] Can't Do Nuttin' For Ya Man","4754"
"Public Enemy","Power To The People And The Beats: Public Enemy's Greatest Hits","Can't Truss It","4753"
"Public Enemy","Power To The People And The Beats: Public Enemy's Greatest Hits","Shut Em Down","4752"
"Public Enemy","Power To The People And The Beats: Public Enemy's Greatest Hits","[Reco] By The Time I Get To Arizona","4759"
"Public Enemy","Power To The People And The Beats: Public Enemy's Greatest Hits","Hazy Shade Of Criminal","4756"
"Public Enemy","Power To The People And The Beats: Public Enemy's Greatest Hits","Give It Up","4757"
"Public Enemy","Power To The People And The Beats: Public Enemy's Greatest Hits","[EXPLICIT] He Got Game","4744"
"Pulp","Different Class","Common People","11173"
"Pulp","Different Class","Disco 2000","11175"
"Punch Brothers","Unknown Album","Hundred Dollars","3138"
"Punch Brothers","Unknown Album","Clara","3139"
"Punch Brothers","Unknown Album","[Reco] Patchwork Girlfriend","3136"
"Punch Brothers","Unknown Album","Who's Feeling Young Now_","3137"
"Punch Brothers","Unknown Album","This Girl","3134"
"Punch Brothers","Unknown Album","[Reco] No Concern Of Yours","3135"
"Punch Brothers","Unknown Album","[Reco] Flippen (The Flip)","3132"
"Punch Brothers","Unknown Album","Soon Or Never","3133"
"Punch Brothers","Unknown Album","New York City","3130"
"Punch Brothers","Unknown Album","Don't Get Married Without Me","3131"
"Punch Brothers","Unknown Album","Kid A","3127"
"Punch Brothers","Unknown Album","[Reco] Movement And Location","3129"
"Putumayo Samba","putumayo - samba bossa nova","Eu e o Meu Amor/Lamento No Morro - Quarteto Jobim-Morelenbaum","23966"
"Quantic","Death Of The Revolution","Make Dub Not War","26406"
"Quantic","Mishaps Happening","Quantic MH - So Long","26404"
"Quarashi","Jinx","Mr. Jinx","17949"
"Quasi","Repulsion - EP","Repulsion","14441"
"Quay Thomas","The Highway","Lost in Time","27020"
"Quay Thomas","The Highway","As a Man","27024"
"Quay Thomas","The Highway","Back to You","27019"
"Quay Thomas","The Highway","The Highway","27018"
"Quay Thomas","The Highway","Boston","27021"
"Quay Thomas","The Highway","Too Cold Outside","27015"
"Quay Thomas","The Highway","Where Did You Go","27023"
"Quay Thomas","The Highway","I Found You","27017"
"Quay Thomas","The Highway","Save It for a Rainy Day","27022"
"Queen","Greatest Hits","Killer Queen","16255"
"Queen","Greatest Hits","Somebody to Love","16253"
"Queen","Greatest Hits","Fat Bottomed Girls","16252"
"Queen","Greatest Hits","Bicycle Race","16254"
"Queen","Greatest Hits","Crazy Little Thing Called Love","16250"
"Queen","Greatest Hits","Don't Stop Me Now","16257"
"Queen","Greatest Hits","Good Old Fashioned Lover Boy","16256"
"R. Kelly","Random","Ignition (remix)","18624"
"R.E.M.","Fables of the Reconstruction [25th Anniversary Edition] Disc 1","Feeling Gravity's Pull","15177"
"R.E.M.","Fables of the Reconstruction [25th Anniversary Edition] Disc 1","Maps And Legends","15183"
"R.E.M.","Fables of the Reconstruction [25th Anniversary Edition] Disc 1","Driver 8","15181"
"R.E.M.","Fables of the Reconstruction [25th Anniversary Edition] Disc 1","Life And How To Live It","15184"
"R.E.M.","Fables of the Reconstruction [25th Anniversary Edition] Disc 1","Old Man Kensey","15178"
"R.E.M.","Fables of the Reconstruction [25th Anniversary Edition] Disc 1","Can't Get There From Here","15123"
"R.E.M.","Fables of the Reconstruction [25th Anniversary Edition] Disc 1","Green Grow The Rushes","15180"
"R.E.M.","Fables of the Reconstruction [25th Anniversary Edition] Disc 1","Kohoutek","15176"
"R.E.M.","Fables of the Reconstruction [25th Anniversary Edition] Disc 1","Auctioneer (Another Engine)","15175"
"R.E.M.","Fables of the Reconstruction [25th Anniversary Edition] Disc 1","Good Advices","15182"
"R.E.M.","Fables of the Reconstruction [25th Anniversary Edition] Disc 1","Wendell Gee","15179"
"R.E.M.","Fables of the Reconstruction [25th Anniversary Edition] Disc 2","Auctioneer (Another Engine) [Demo Version]","15170"
"R.E.M.","Fables of the Reconstruction [25th Anniversary Edition] Disc 2","Bandwagon [Demo Version]","15162"
"R.E.M.","Fables of the Reconstruction [25th Anniversary Edition] Disc 2","Can't Get There From Here [Demo Version]","15168"
"R.E.M.","Fables of the Reconstruction [25th Anniversary Edition] Disc 2","Driver 8 [Demo Version]","15172"
"R.E.M.","Fables of the Reconstruction [25th Anniversary Edition] Disc 2","Feeling Gravitys Pull [Demo Version]","15173"
"R.E.M.","Fables of the Reconstruction [25th Anniversary Edition] Disc 2","Good Advices [Demo Version]","15174"
"R.E.M.","Fables of the Reconstruction [25th Anniversary Edition] Disc 2","Green Grow The Rushes [Demo Version]","15167"
"R.E.M.","Fables of the Reconstruction [25th Anniversary Edition] Disc 2","Hyena [Demo Version]","15171"
"R.E.M.","Fables of the Reconstruction [25th Anniversary Edition] Disc 2","Kohoutek [Demo Version]","15121"
"R.E.M.","Fables of the Reconstruction [25th Anniversary Edition] Disc 2","Life And How To Live It [Demo Version]","15164"
"R.E.M.","Fables of the Reconstruction [25th Anniversary Edition] Disc 2","Maps And Legends [Demo Version]","15165"
"R.E.M.","Fables of the Reconstruction [25th Anniversary Edition] Disc 2","Old Man Kensey [Demo Version]","15169"
"R.E.M.","Fables of the Reconstruction [25th Anniversary Edition] Disc 2","When I Was Young [#][Demo Version]","15166"
"R.E.M.","Fables of the Reconstruction [25th Anniversary Edition] Disc 2","Wendell Gee [Demo Version]","15163"
"R.E.M.","Live at the Olympia Disc 1","Living Well is the Best Revenge","15198"
"R.E.M.","Live at the Olympia Disc 1","Second Guessing","15189"
"R.E.M.","Live at the Olympia Disc 1","Letter Never Sent","15202"
"R.E.M.","Live at the Olympia Disc 1","Staring Down the Barrel of the Middle Distance","15185"
"R.E.M.","Live at the Olympia Disc 1","Disturbance At the Heron House","15188"
"R.E.M.","Live at the Olympia Disc 1","Mr. Richards","15196"
"R.E.M.","Live at the Olympia Disc 1","Houston","15190"
"R.E.M.","Live at the Olympia Disc 1","New Test Leper","15186"
"R.E.M.","Live at the Olympia Disc 1","Cuyahoga","15201"
"R.E.M.","Live at the Olympia Disc 1","Electrolite","15195"
"R.E.M.","Live at the Olympia Disc 1","Man-Sized Wreath","15199"
"R.E.M.","Live at the Olympia Disc 1","So. Central Rain (I'm Sorry)","15203"
"R.E.M.","Live at the Olympia Disc 1","On the Fly","15200"
"R.E.M.","Live at the Olympia Disc 1","Maps and Legends","15197"
"R.E.M.","Live at the Olympia Disc 1","Sitting Still","15191"
"R.E.M.","Live at the Olympia Disc 1","Driver 8","15193"
"R.E.M.","Live at the Olympia Disc 1","Horse To Water","15127"
"R.E.M.","Live at the Olympia Disc 1","I'm Gonna Dj","15192"
"R.E.M.","Live at the Olympia Disc 1","Circus Envy","15187"
"R.E.M.","Live at the Olympia Disc 1","These Days","15194"
"R.E.M.","Live at the Olympia Disc 2","Drive","15153"
"R.E.M.","Live at the Olympia Disc 2","Feeling Gravitys Pull","15149"
"R.E.M.","Live at the Olympia Disc 2","Until the Day Is Done","15152"
"R.E.M.","Live at the Olympia Disc 2","Accelerate","15159"
"R.E.M.","Live at the Olympia Disc 2","Auctioneer","15148"
"R.E.M.","Live at the Olympia Disc 2","Little America","15155"
"R.E.M.","Live at the Olympia Disc 2","1,000,000","15145"
"R.E.M.","Live at the Olympia Disc 2","Disguised","15144"
"R.E.M.","Live at the Olympia Disc 2","The Worst Joke Ever","15150"
"R.E.M.","Live at the Olympia Disc 2","Welcome to the Occupation","15156"
"R.E.M.","Live at the Olympia Disc 2","Carnival of Sorts (Box Cars)","15119"
"R.E.M.","Live at the Olympia Disc 2","Harborcoat","15160"
"R.E.M.","Live at the Olympia Disc 2","Wolves, Lower","15146"
"R.E.M.","Live at the Olympia Disc 2","I've Been High","15154"
"R.E.M.","Live at the Olympia Disc 2","Kohoutek","15157"
"R.E.M.","Live at the Olympia Disc 2","West of the Fields","15151"
"R.E.M.","Live at the Olympia Disc 2","Pretty Persuasion","15161"
"R.E.M.","Live at the Olympia Disc 2","Romance","15158"
"R.E.M.","Live at the Olympia Disc 2","Gardening At Night","15147"
"R.E.M.","Murmur","Radio Free Europe","15125"
"R.E.M.","Reckoning","Harborcoat","15129"
"R.E.M.","Up","[Reco] Airportman","15131"
"R.E.M.","Up","Lotus","15117"
"R.E.M.","Up","Suspicion","15136"
"R.E.M.","Up","[Reco] Hope","15139"
"R.E.M.","Up","At My Most Beautiful","15141"
"R.E.M.","Up","The Apologist","15140"
"R.E.M.","Up","[Reco] Sad Professor","15132"
"R.E.M.","Up","You're in the Air","15138"
"R.E.M.","Up","Walk Unafraid","15137"
"R.E.M.","Up","Why Not Smile","15143"
"R.E.M.","Up","[Reco] Daysleeper","15133"
"R.E.M.","Up","Diminished","15135"
"R.E.M.","Up","Parakeet","15142"
"R.E.M.","Up","Falls to Climb","15134"
"Ra Ra Riot","Beta Love","Dance With Me","24146"
"Ra Ra Riot","Beta Love","Binary Mind","24136"
"Ra Ra Riot","Beta Love","Beta Love","24139"
"Ra Ra Riot","Beta Love","Is It Too Much","24143"
"Ra Ra Riot","Beta Love","For Once","24142"
"Ra Ra Riot","Beta Love","Angel, Please","24138"
"Ra Ra Riot","Beta Love","What I Do for U","24144"
"Ra Ra Riot","Beta Love","When I Dream","24145"
"Ra Ra Riot","Beta Love","That Much","24147"
"Ra Ra Riot","Beta Love","Wilderness","24140"
"Ra Ra Riot","Beta Love","I Shut Off","24141"
"Ra Ra Riot","Can You Tell","Run My Mouth (RAC Mix)","11628"
"Ra Ra Riot","Sam's Magic Mix","Dying Is Fine (Tom Campesinos Mix)","11626"
"Ra Ra Riot","The Rhumb Line","Too Too Too Fast","11630"
"Raashan Ahmad","Om: Hip Hop Volume 1","[Reco] Happy","2665"
"Races","Year Of The Witch","Year Of The Child","14357"
"Races","Year Of The Witch","[Reco] Big Broom","14355"
"Races","Year Of The Witch","Song Of Birds","14348"
"Races","Year Of The Witch","[Reco] Lies","14354"
"Races","Year Of The Witch","[Reco] The Knife","14358"
"Races","Year Of The Witch","Living Cruel & Rude","14352"
"Races","Year Of The Witch","In My Name","14351"
"Races","Year Of The Witch","Don't Be Cruel","14356"
"Races","Year Of The Witch","Walk Through The Fire","14353"
"Races","Year Of The Witch","All For You","14359"
"Races","Year Of The Witch","Year Of The Witch","14350"
"Rachel Goodrich","Rachel Goodrich","Morning Light","11776"
"Rachel Goodrich","Rachel Goodrich","Na Na Na","11781"
"Rachel Goodrich","Rachel Goodrich","[Reco] Na Na Na","11777"
"Rachel Goodrich","Rachel Goodrich","Fire","11784"
"Rachel Goodrich","Rachel Goodrich","Easier Said Than Done","11773"
"Rachel Goodrich","Rachel Goodrich","Let Me Go","11778"
"Rachel Goodrich","Rachel Goodrich","[Reco] Hold On","11779"
"Rachel Goodrich","Rachel Goodrich","Hold On","11772"
"Rachel Goodrich","Rachel Goodrich","Walk Away","11775"
"Rachel Goodrich","Rachel Goodrich","G-Dino","11774"
"Rachel Goodrich","Rachel Goodrich","Light Bulb","11780"
"Rachel Goodrich","Rachel Goodrich","[Reco] Light Bulb","11770"
"Rachel Goodrich","Rachel Goodrich","I Fell In Pieces","11783"
"Rachel Goodrich","Rachel Goodrich","Popsicles","11782"
"The Raconteurs","Broken Boy Soldiers","Steady, As She Goes","9653"
"The Radio Dept.","Clinging to a Scheme","This Time Around","4209"
"Radio Moscow","Radio Moscow","Introduction","17945"
"Radio Moscow","Radio Moscow","[Reco] Frustrating Sound","17943"
"Radio Moscow","Radio Moscow","Frustrating Sound","17924"
"Radio Moscow","Radio Moscow","Luckydutch","17938"
"Radio Moscow","Radio Moscow","Lickskillet","17947"
"Radio Moscow","Radio Moscow","Mistreating Queen","17944"
"Radio Moscow","Radio Moscow","Whatever Happened","17948"
"Radio Moscow","Radio Moscow","[Reco] Whatever Happened","17937"
"Radio Moscow","Radio Moscow","Timebomb","17940"
"Radio Moscow","Radio Moscow","Deep Blue Sea","17946"
"Radio Moscow","Radio Moscow","[Reco] Deed Blue Sea","17942"
"Radio Moscow","Radio Moscow","Ordovician Fauna","17939"
"Radio Moscow","Radio Moscow","Fuse","17941"
"Radio Moscow","The Great Escape of Leslie Magnafuzz","Little Eyes","17927"
"Radio Moscow","The Great Escape of Leslie Magnafuzz","No Time","17928"
"Radio Moscow","The Great Escape of Leslie Magnafuzz","Speed Freak","17930"
"Radio Moscow","The Great Escape of Leslie Magnafuzz","Creepin'","17931"
"Radio Moscow","The Great Escape of Leslie Magnafuzz","Turtle Back Rider","17929"
"Radio Moscow","The Great Escape of Leslie Magnafuzz","Densaflorativa","17934"
"Radio Moscow","The Great Escape of Leslie Magnafuzz","I Don't Need Nobody","17926"
"Radio Moscow","The Great Escape of Leslie Magnafuzz","Misleading Me","17933"
"Radio Moscow","The Great Escape of Leslie Magnafuzz","Summer of 1942","17935"
"Radio Moscow","The Great Escape of Leslie Magnafuzz","Insideout","17936"
"Radio Moscow","The Great Escape of Leslie Magnafuzz","Deep Down Below","17922"
"Radio Moscow","The Great Escape of Leslie Magnafuzz","Open Your Eyes","17932"
"Radiohead","Hail To The Thief","There There (The Boney King Of Nowhere)","16875"
"Radiohead","In Rainbows","Bodysnatchers","16871"
"Radiohead","In Rainbows","Reckoner","16878"
"Radiohead","In Rainbows","Jigsaw Falling Into Place","16879"
"Radiohead","OK Computer","Karma Police","23361"
"Radiohead","OK Computer","Airbag","24793"
"Radiohead","OK Computer","Airbag","23355"
"Radiohead","The Bends","Planet Telex","16880"
"Radiohead","The Bends","Planet Telex","16873"
"Radiohead","The Bends","High And Dry","24792"
"Radiohead","The Bends","High And Dry","23360"
"Radiohead","The Bends","Fake Plastic Trees","23359"
"Radiohead","The King Of Limbs","Lotus Flower","16877"
"Radiohead","The King Of Limbs","Separator","16869"
"Radiohead","Unknown Album","Everything In Its Right Place","23357"
"Radiohead Vs. Dave Brubeck","The Hype Machine","Five Step","11387"
"Radiohead Vs. Dave Brubeck","The Hype Machine","Five Step","11389"
"Rah Rah","The Poet's Dead","Art and a Wife","22404"
"Rah Rah","The Poet's Dead","Prairie Girl","22408"
"Rah Rah","The Poet's Dead","First Kiss","22406"
"Rah Rah","The Poet's Dead","20s","22407"
"Rah Rah","The Poet's Dead","Dead Men","22401"
"Rah Rah","The Poet's Dead","The Poet's Dead","22409"
"Rah Rah","The Poet's Dead","I'm A Killer","22405"
"Rah Rah","The Poet's Dead","Run","22403"
"Rah Rah","The Poet's Dead","Fake Our Love","22402"
"Rah Rah","The Poet's Dead","Saint","22410"
"Ralph Myerz & The Jack Herren Band","A Special Album","Nikita","25864"
"Ramones","Rocket to Russia","Do You Wanna Dance?","11517"
"The Ramones","The Ramones","Beat On The Brat","19085"
"Rare Monk","Sleep/Attack","Death By Proxy","25774"
"Rare Monk","Sleep/Attack","Timebreakers","25779"
"Rare Monk","Sleep/Attack","Drumhead","25777"
"Rare Monk","Sleep/Attack","Burn Them","25778"
"Rare Monk","Sleep/Attack","Dreadnaught","25780"
"Rare Monk","Sleep/Attack","Underground","25783"
"Rare Monk","Sleep/Attack","Center","25781"
"Rare Monk","Sleep/Attack","Sleep Attack","25776"
"Rare Monk","Sleep/Attack","Mama Bear","25782"
"Ratatat","Classics","Loud Pipes","24482"
"Ratatat","Classics","Lex","2612"
"Ratatat","Classics","Gettysburg","2613"
"Ratatat","Classics","Wildcat","2606"
"Ratatat","LP3","Falcon Jab","2614"
"Ratatat","LP3","Mirando","2610"
"Ratatat","LP3","Bird Priest","2616"
"Ratatat","LP3","Shempi","2617"
"Ratatat","LP3","Mumtaz Khan","2615"
"Ratatat","Ratatat","Years","24483"
"Ratatat","Ratatat","Germany To Germany","2604"
"Ratatat","Sam's Magic Mix","Hot","2608"
"Ravens & Chimes","Holiday Life","[Reco] Division Street","21329"
"Ravens & Chimes","Holiday Life","The Parting Glass","21325"
"Ravens & Chimes","Holiday Life","[Reco] Past Lives","21326"
"Ravens & Chimes","Holiday Life","Clarissa Explains It All","21330"
"Ravens & Chimes","Holiday Life","[Reco] Night","21321"
"Ravens & Chimes","Holiday Life","In Rooms","21327"
"Ravens & Chimes","Holiday Life","Hearts of Palm","21324"
"Ravens & Chimes","Holiday Life","Fox Gloves","21331"
"Ravens & Chimes","Holiday Life","[Reco] Arrow","21328"
"Ravens & Chimes","Holiday Life","Carousel","21323"
"The Raveonettes","Raven In The Grave","[Reco] Recharge & Revolt","11623"
"The Raveonettes","Raven In The Grave","War In Heaven","11622"
"The Raveonettes","Raven In The Grave","[Reco] Forget That You're Young","11617"
"The Raveonettes","Raven In The Grave","Apparitions","11618"
"The Raveonettes","Raven In The Grave","Summer Moon","11621"
"The Raveonettes","Raven In The Grave","Let Me On Out","11620"
"The Raveonettes","Raven In The Grave","[Reco] Ignite","11616"
"The Raveonettes","Raven In The Grave","Evil Seeds","11619"
"The Raveonettes","Raven In The Grave","My Time's Up","11614"
"Ray Barbee","Unknown Album","Track 01","23811"
"Ray LaMontagne","Gossip In The Grain","You Are the Best Thing","23858"
"Ray LaMontagne","Till the Sun Turns Black","Barfly","23860"
"Reading Rainbow","Prism Eyes","White Noise","4336"
"Real Estate","Big Orange Studios  7/28/2010","Untitled","9591"
"Real Estate","Our of Tune 7""","Out of Tune","9593"
"Real Estate","Our of Tune 7""","Out of Tune","9597"
"Real Estate","Real Estate","Beach Comber","9595"
"Real Estate","Real Estate","Fake Blues","9598"
"Rebotini","Suck My Deck","[Reco] 777 (Discodeine Rmx)","4008"
"The Record Company","Superdead EP","Don't Let Me Get Lonely","22513"
"The Record Company","Superdead EP","Goodbye Sad Eyes","22519"
"The Record Company","Superdead EP","Born Unnamed","22517"
"The Record Company","Superdead EP","Medicine Man","22516"
"The Record Company","Superdead EP","This Crooked City","22515"
"The Record Company","Superdead EP","On The Move","22518"
"Red Sparowes","At the Soundless Dawn","Alone and Unaware, the Landscape Transformed In Front of Our Eyes","22140"
"Red Sparowes","At the Soundless Dawn","Buildings Began To Stretch Wide Across The Sky, And The Air Is Filled With A Reddish Glow","6769"
"Red Sparowes","At the Soundless Dawn","mechanical sounds cascaded through the city walls and everyone reveled in their ignorance","6763"
"Red Sparowes","At the Soundless Dawn","A Brief Moment Of Clarity Broke Through The Deafening Hum, But It Was Too Late","6768"
"Red Sparowes","Oh Lord, God of Vengeance, Show Yourself!","Buildings Began to Stretch Wide Across the Sky, and the Air Filled With a Reddish Glow","6767"
"Red Sparowes","Oh Lord, God of Vengeance, Show Yourself!","The Sixth Extinction Crept Up Slowly, Like Sunlight Through the Shutters, as We Looked Back in Regret...","6761"
"Red Wanting Blue","From The Vanishing Point","Stay On the Bright Side","22487"
"Red Wanting Blue","From The Vanishing Point","Audition","22495"
"Red Wanting Blue","From The Vanishing Point","White Snow","22488"
"Red Wanting Blue","From The Vanishing Point","Playlist","22491"
"Red Wanting Blue","From The Vanishing Point","Love Remains","22493"
"Red Wanting Blue","From The Vanishing Point","Cocaine","22486"
"Red Wanting Blue","From The Vanishing Point","Walking Shoes","22492"
"Red Wanting Blue","From The Vanishing Point","Dinosaur","22497"
"Red Wanting Blue","From The Vanishing Point","Running of the Bulls","22496"
"Red Wanting Blue","From The Vanishing Point","Ballad of Nobodies","22494"
"Red Wanting Blue","From The Vanishing Point","Hope On a Rope","22489"
"Red Wanting Blue","From The Vanishing Point","Pour It Out","22485"
"Red Wanting Blue","From The Vanishing Point","My Name Is Death","22490"
"Redrick Sultan","Redrick Sultan","Omlette In The Ceiling","18002"
"Redrick Sultan","Redrick Sultan","Crazy Legs","18001"
"Redrick Sultan","Redrick Sultan","Giraffe Food","18004"
"Redrick Sultan","Redrick Sultan","Time Travel","17997"
"Redrick Sultan","Redrick Sultan","[Reco] But We Are We","18000"
"Redrick Sultan","Redrick Sultan","Dirt Merchant","17995"
"Redrick Sultan","Redrick Sultan","Oak Will","17999"
"Redrick Sultan","Redrick Sultan","Northern Gold","17998"
"Redrick Sultan","Redrick Sultan","King Song","18006"
"Redrick Sultan","Redrick Sultan","Lust","18005"
"Redrick Sultan","Redrick Sultan","Inky & Happy Days","18003"
"Redshape","Suck My Deck","Dog Day","11205"
"Regina Spektor","Begin To Hope","Fidelity","10384"
"Regina Spektor","Begin To Hope","Fidelity","10377"
"Regina Spektor","Begin To Hope","On The Radio","10383"
"Regina Spektor","Far","[Reco] The Calculation","10396"
"Regina Spektor","Far","The Calculation","10395"
"Regina Spektor","Far","[Reco] Eet","10400"
"Regina Spektor","Far","Eet","10391"
"Regina Spektor","Far","[Reco] Blue Lips","10379"
"Regina Spektor","Far","Blue Lips","10385"
"Regina Spektor","Far","Folding Chair","10387"
"Regina Spektor","Far","Machine","10390"
"Regina Spektor","Far","Laughing With","10399"
"Regina Spektor","Far","[Reco] Laughing With","10386"
"Regina Spektor","Far","Human Of The Year","10394"
"Regina Spektor","Far","Two Birds","10392"
"Regina Spektor","Far","[Reco] Two Birds","10393"
"Regina Spektor","Far","Dance Anthem Of The 80's","10389"
"Regina Spektor","Far","Genius Next Door","10388"
"Regina Spektor","Far","Wallet","10397"
"Regina Spektor","Far","One More Time With Feeling","10401"
"Regina Spektor","Far","Man Of A Thousand Faces","10398"
"Regina Spektor","Soviet Kitsch","Ode to Divorce","10381"
"Rel McCoy","Miles To Go","Gone Clear","21974"
"Rel McCoy","Miles To Go","Nobody Like You","21983"
"Rel McCoy","Miles To Go","Work Of Heart","21980"
"Rel McCoy","Miles To Go","Pocket Full Of Change F. Die Rek","21979"
"Rel McCoy","Miles To Go","Out Of The Blue","21982"
"Rel McCoy","Miles To Go","The Valley F. Mr J. Medeiros","21976"
"Rel McCoy","Miles To Go","Laugh Lines","21978"
"Rel McCoy","Miles To Go","Falling Stars","21984"
"Rel McCoy","Miles To Go","The Goodness","21973"
"Rel McCoy","Miles To Go","Down & Dirty F. Shad & Ghettosocks","21975"
"Rel McCoy","Miles To Go","The Extra Mile F. Brotha Soul","21971"
"Rel McCoy","Miles To Go","Action Figure","21972"
"Rel McCoy","Miles To Go","Family Man F. RationaL, Fresco P, Sean Prominent, New BreedMC","21981"
"Rel McCoy","Miles To Go","Miles To Go","21977"
"The Rentals","Return Of The Rentals","Please Let That Be You","19244"
"The Rentals","Return Of The Rentals","Brilliant Boy","19248"
"The Rentals","Seven More Minutes","The Cruise","19246"
"The Replacements","Pleased To Meet Me","Alex Chilton","12540"
"Retaxis","Unknown Album","Pattern Structure","9210"
"Return To Forever","Romantic Warrior","Medieval Overture","3613"
"Return To Forever","Romantic Warrior","Majestic Dance","3615"
"Reverie Sound Revue","Reverie Sound Revue","[Reco] An Anniversary Away","17980"
"Reverie Sound Revue","Reverie Sound Revue","[Reco] We Are The Opposite Of Thieves","17976"
"Reverie Sound Revue","Reverie Sound Revue","Prelude To A Debut","17978"
"Reverie Sound Revue","Reverie Sound Revue","Pretty One Play","17975"
"Reverie Sound Revue","Reverie Sound Revue","Arrows","17977"
"Reverie Sound Revue","Reverie Sound Revue","In Hotel Homes","17974"
